peak_id,peak_name,name,yr_season,date,time,citizenship,gender,age,is_o2_used,died_on_descent,host_country
CHOY,Cho Oyu,Edward James Buckingham,2005 Aut,Sep 29,09:15,UK,M,32,No,.,China
CHOY,Cho Oyu,Ingemar Enberg,2005 Aut,Sep 29,09:45,Sweden,M,27,No,.,China
CHOY,Cho Oyu,Andreas Marklund,2005 Aut,Sep 29,09:45,Sweden,M,27,No,.,China
CHOY,Cho Oyu,Mathias Marklund,2005 Aut,Sep 29,09:45,Sweden,M,29,No,.,China
CHOY,Cho Oyu,Ivano Bianchi,2005 Aut,Sep 29,10:00,Italy,M,35,No,.,China
CHOY,Cho Oyu,"Lobsang (Lorchun, Lobchong) ",2005 Aut,Sep 30,06:15,China,M,20,No,.,China
CHOY,Cho Oyu,Andrew (Andy) Sloan,2005 Aut,Sep 30,06:15,UK,M,26,Y,.,China
CHOY,Cho Oyu,Casper C. L. Ravnsbaek,2005 Aut,Oct 01,07:35,Denmark,M,26,Y,.,China
CHOY,Cho Oyu,"Kili Pemba (Kilu Pemba) Sherpa (Beding, Dolakha)",2005 Aut,Oct 01,07:35,Nepal,M,25,No,.,China
CHOY,Cho Oyu,"Nawang Tenzing Sherpa (Beding, Dolakha)",2005 Aut,Oct 01,07:35,Nepal,M,38,No,.,China
CHOY,Cho Oyu,Rune Snaprud,2005 Aut,Oct 01,07:35,Norway,M,36,Y,.,China
CHOY,Cho Oyu,Oyvin Thon,2005 Aut,Oct 01,07:35,Norway,M,47,Y,.,China
CHOY,Cho Oyu,Brit Volden,2005 Aut,Oct 01,07:35,Norway,F,45,Y,.,China
CHOY,Cho Oyu,Einar Osland,2005 Aut,Oct 01,08:50,Norway,M,52,Y,.,China
CHOY,Cho Oyu,Cato Zahl Pedersen,2005 Aut,Oct 01,08:50,Norway,M,46,Y,.,China
CHOY,Cho Oyu,"Dawa Tshering (Dawa Chhiri) Sherpa (Beding, Dolakha)",2005 Aut,Oct 01,08:50,Nepal,M,34,No,.,China
CHOY,Cho Oyu,"Nawang Thapa Sherpa (Beding, Dolakha)",2005 Aut,Oct 01,08:50,Nepal,M,53,No,.,China
CHOY,Cho Oyu,Stian Slettum Voldmo,2005 Aut,Oct 01,08:50,Norway,M,30,No,.,China
CHOY,Cho Oyu,"Sonam Tashi Sherpa (Khumjung, Khumbu)",2005 Aut,Oct 01,09:39,Nepal,M,33,Y,.,China
CHOY,Cho Oyu,Patricia A. B. Tacconi,2005 Aut,Oct 01,09:39,Venezuela,F,45,Y,.,China
CHOY,Cho Oyu,Cesare Cesa Bianchi,2005 Aut,Oct 02,09:00,Italy,M,55,No,.,China
CHOY,Cho Oyu,"Ang Phurba Sherpa (Chheplung, Khumbu)",2005 Aut,Oct 02,09:00,Nepal,M,38,No,.,China
CHOY,Cho Oyu,Andreu Ferrer Paterna,2005 Aut,Oct 02,16:00,Spain,M,34,No,.,China
CHOY,Cho Oyu,Marcelli Ferrer Paterna,2005 Aut,Oct 02,16:00,Spain,M,37,No,.,China
CHOY,Cho Oyu,Robert Masana Garcia,2005 Aut,Oct 02,16:00,Spain,M,24,No,.,China
CHOY,Cho Oyu,Pere Guinovart Callejon,2005 Aut,Oct 03,14:00,Spain,M,39,No,.,China
CHOY,Cho Oyu,Pedro Jose Garcia Aguirre,2005 Aut,Oct 04,09:45,Spain,M,33,No,.,China
CHOY,Cho Oyu,Juan Carlos Vizcaino Aranda,2005 Aut,Oct 04,09:45,Spain,M,37,No,.,China
CHOY,Cho Oyu,Konrad Scheiber,2005 Aut,Oct 04,12:45,Austria,M,30,No,.,China
CHOY,Cho Oyu,Karl Wieser,2005 Aut,Oct 04,12:45,Austria,M,37,No,.,China
CHOY,Cho Oyu,Carlos Salamanca Palenzuela,2005 Aut,Oct 04,14:00,Spain,M,29,No,.,China
CHOY,Cho Oyu,"Chhiring Dorje Sherpa (Beding, Dolakha)",2005 Aut,Oct 09,10:40,Nepal,M,30,No,.,China
CHOY,Cho Oyu,Edmund Anton Spoden,2005 Aut,Oct 09,10:40,Belgium,M,49,No,.,China
CHOY,Cho Oyu,Peter Hamor,2006 Spr,Apr 24,13:15,Slovakia,M,41,No,.,China
CHOY,Cho Oyu,Piotr Jerzy Morawski,2006 Spr,Apr 24,13:15,Poland,M,29,No,.,China
CHOY,Cho Oyu,Jose Ignacio (Pepe) Jijon Soares,2006 Spr,May 01,10:30,Ecuador,M,31,No,.,China
CHOY,Cho Oyu,"Phu Tashi Sherpa (Phortse, Khumbu)",2006 Spr,May 01,11:30,Nepal,M,28,No,.,China
CHOY,Cho Oyu,Heon-Mo Youn,2006 Spr,May 01,11:30,S Korea,M,42,No,.,China
CHOY,Cho Oyu,Kazuaki Amano,2006 Spr,May 03,11:00,Japan,M,29,No,.,China
CHOY,Cho Oyu,Yoshinobu Kato,2006 Spr,May 03,11:00,Japan,M,30,No,.,China
CHOY,Cho Oyu,Inigo Loyola Larranaga,2006 Spr,May 04,10:00,Spain,M,36,No,.,China
CHOY,Cho Oyu,Andrew McKinlay,2006 Spr,May 07,12:00,Canada,M,46,No,.,China
CHOY,Cho Oyu,Fernando M. Davalos Gonzalez,2006 Spr,May 07,14:15,Mexico,M,32,No,.,China
CHOY,Cho Oyu,"Pasang Tshering (Pasang Tsheri) Sherpa (Khumjung, Khumbu)",2006 Spr,May 07,14:15,Nepal,M,33,No,.,China
CHOY,Cho Oyu,Jesus (Josu) Ortubay Fuentes,2006 Spr,May 08,,Spain,M,41,No,.,China
CHOY,Cho Oyu,Hyung-Jun Gu,2006 Spr,May 08,10:30,S Korea,M,28,Y,.,China
CHOY,Cho Oyu,"Sanu Sherpa (Walung, Makalu-9, Makalu-Barun)",2006 Spr,May 08,10:30,Nepal,M,31,No,.,China
CHOY,Cho Oyu,Jae-Seog Jeong,2006 Spr,May 08,12:30,S Korea,M,37,Y,.,China
CHOY,Cho Oyu,"Tashi Sherpa (Cheremy, Bung-9, Solukhumbu)",2006 Spr,May 08,12:30,Nepal,M,28,No,.,China
CHOY,Cho Oyu,Peter Widhalm,2006 Spr,May 08,13:45,Austria,M,42,No,.,China
CHOY,Cho Oyu,Thomas Fry,2006 Spr,May 09,07:20,Norway,M,26,Y,.,China
CHOY,Cho Oyu,"Dawa Gelji (Dawa Gyalzen) Sherpa (Chankhu, Dolakha)",2006 Spr,May 09,07:35,Nepal,M,31,No,.,China
CHOY,Cho Oyu,Alessandro Colleoni,2006 Spr,May 09,09:00,Italy,M,35,No,.,China
CHOY,Cho Oyu,"Dawa (Ang Dawa) Sherpa (Walung, Makalu-9, Makalu-Barun)",2006 Spr,May 09,09:00,Nepal,M,46,No,.,China
CHOY,Cho Oyu,Klara Polackova,2006 Spr,May 09,09:30,Czech Republic,F,27,Y,.,China
CHOY,Cho Oyu,Tashi Wangchuk Tenzing,2006 Spr,May 09,09:30,Australia,M,40,Y,.,China
CHOY,Cho Oyu,Stephan Paul Andres,2006 Spr,May 09,10:40,Italy,M,38,No,.,China
CHOY,Cho Oyu,Vaclav Fort,2006 Spr,May 09,11:00,Germany,M,61,No,.,China
CHOY,Cho Oyu,Albert Kirschner,2006 Spr,May 09,11:00,Austria,M,42,No,.,China
CHOY,Cho Oyu,Dieter Ninke,2006 Spr,May 09,11:00,Germany,M,45,No,.,China
CHOY,Cho Oyu,"Palden Sherpa (Beding, Dolakha)",2006 Spr,May 09,11:00,Nepal,M,39,No,.,China
CHOY,Cho Oyu,Raymund M. Spang,2006 Spr,May 09,11:00,Germany,M,57,No,Y,China
CHOY,Cho Oyu,Richard Goldeband,2006 Spr,May 10,,Austria,M,60,No,.,China
CHOY,Cho Oyu,"Chuldim Sherpa (Khumjung, Khumbu)",2006 Spr,May 10,,Nepal,M,34,No,.,China
CHOY,Cho Oyu,Bidzina Gujabidze,2006 Spr,May 10,14:00,Georgia,M,46,No,.,China
CHOY,Cho Oyu,Paolo Rabbia,2006 Spr,May 10,14:00,Italy,M,42,No,.,China
CHOY,Cho Oyu,Herbert Wolf,2006 Spr,May 10,14:00,Austria,M,38,No,.,China
CHOY,Cho Oyu,Guenther Forster,2006 Spr,May 13,14:00,Austria,M,44,No,.,China
CHOY,Cho Oyu,Alice Korbova,2006 Spr,May 13,14:00,Czech Republic,F,34,No,.,China
CHOY,Cho Oyu,Peter Mennel,2006 Spr,May 13,14:00,Austria,M,51,No,.,China
CHOY,Cho Oyu,Pavel Michut,2006 Spr,May 13,14:00,Czech Republic,M,34,No,.,China
CHOY,Cho Oyu,Gebhard Riedmann,2006 Spr,May 13,14:00,Austria,M,44,No,.,China
CHOY,Cho Oyu,"Pasang Chhiri (Ang Chhiri) Sherpa (Samde, Khumbu)",2006 Spr,May 13,14:00,Nepal,M,31,No,.,China
CHOY,Cho Oyu,Milan Wlasak,2006 Spr,May 13,14:00,Czech Republic,M,33,No,.,China
CHOY,Cho Oyu,Walter Manfred Zoerer,2006 Spr,May 13,14:00,Austria,M,35,No,.,China
CHOY,Cho Oyu,Daniel Schrag,2006 Spr,May 16,14:00,Switzerland,M,34,No,.,China
CHOY,Cho Oyu,"Man Bahadur (Gopal) Tamang (Jaidu, Salleri, Solukhumbu)",2006 Spr,May 16,14:00,Nepal,M,46,No,.,China
CHOY,Cho Oyu,Claude Gilbert Labatut,2006 Spr,May 17,13:00,France,M,51,No,.,China
CHOY,Cho Oyu,Daniel Vlach,2006 Spr,May 17,14:00,Czech Republic,M,31,No,.,China
CHOY,Cho Oyu,Jiri Kalousek,2006 Spr,May 17,15:30,Czech Republic,M,41,No,.,China
CHOY,Cho Oyu,Ivan Nahlik,2006 Spr,May 17,15:30,Czech Republic,M,46,No,.,China
CHOY,Cho Oyu,Denis Chatrefou,2006 Spr,May 17,16:00,France,M,52,No,.,China
CHOY,Cho Oyu,Mathias Chatrefou,2006 Spr,May 17,16:00,France,M,24,No,.,China
CHOY,Cho Oyu,Arnaud Henri Bernard Pasquer,2006 Spr,May 17,16:00,France,M,30,No,.,China
CHOY,Cho Oyu,Tseten Jigme (Tsedan Chomay) ,2006 Spr,May 23,14:30,China,M,20,No,.,China
CHOY,Cho Oyu,David Joseph O'Brien,2006 Spr,May 23,14:30,UK,M,40,Y,.,China
CHOY,Cho Oyu,"Pasang Gombu Sherpa (Sakpharma, Lokhim-9, Solukhumbu)",2006 Spr,May 23,14:30,Nepal,M,44,No,.,China
CHOY,Cho Oyu,Carlo Wambeke,2006 Spr,May 23,14:30,Belgium,M,29,No,.,China
CHOY,Cho Oyu,Ryan Powers Waters,2006 Spr,May 23,14:30,USA,M,32,No,.,China
CHOY,Cho Oyu,Phuntsok (Phinzo) ,2006 Spr,May 24,07:00,China,M,19,No,.,China
CHOY,Cho Oyu,Anne-Christine Nater,2006 Spr,May 24,07:00,Switzerland,F,29,No,.,China
CHOY,Cho Oyu,Etienne Scheeper,2006 Spr,May 24,08:15,Netherlands,M,33,No,.,China
CHOY,Cho Oyu,"Nima Gombu (Gombu) Sherpa (Beding, Dolakha)",2006 Spr,May 24,08:15,Nepal,M,37,No,.,China
CHOY,Cho Oyu,Khem Chand Thakur,2006 Spr,May 24,09:15,India,M,29,Y,.,China
CHOY,Cho Oyu,Palden Giachho Negi,2006 Spr,May 24,09:15,India,M,36,Y,.,China
CHOY,Cho Oyu,Gary Jarman Lamare,2006 Spr,May 24,09:15,India,M,24,Y,.,China
CHOY,Cho Oyu,Sherab Palden,2006 Spr,May 24,09:15,India,M,26,Y,.,China
CHOY,Cho Oyu,"Chhiring Dorje Sherpa (Beding, Dolakha)",2006 Spr,May 24,09:15,Nepal,M,31,Y,.,China
CHOY,Cho Oyu,"Damai Chhiri Sherpa (Sikli, Jubing, Solukhumbu)",2006 Spr,May 24,09:15,Nepal,M,30,Y,.,China
CHOY,Cho Oyu,"Dawa Gyalzen Sherpa (Beding, Dolakha)",2006 Spr,May 24,09:15,Nepal,M,20,Y,.,China
CHOY,Cho Oyu,"Phurba Chhoter (Ang Jangbu) Sherpa (Yilajung, Khumbu)",2006 Spr,May 24,09:15,Nepal,M,34,Y,.,China
CHOY,Cho Oyu,"Phurba Namgyal Sherpa (Beding, Dolakha)",2006 Spr,May 24,09:15,Nepal,M,20,Y,.,China
CHOY,Cho Oyu,Bodh Singh,2006 Spr,May 24,09:15,India,M,40,Y,.,China
CHOY,Cho Oyu,Tejpal Singh Negi,2006 Spr,May 24,09:15,India,M,26,Y,.,China
CHOY,Cho Oyu,Anand Swaroop,2006 Spr,May 24,09:15,India,M,38,Y,.,China
CHOY,Cho Oyu,Dompa (Dunba) ,2006 Spr,May 24,09:30,China,M,22,No,.,China
CHOY,Cho Oyu,Phurbu Dhondup (Small) ,2006 Spr,May 24,09:30,China,M,23,No,.,China
CHOY,Cho Oyu,Remco Berendsen,2006 Spr,May 24,09:30,Netherlands,M,33,No,.,China
CHOY,Cho Oyu,James Viles,2006 Spr,May 24,09:30,UK,M,24,Y,.,China
CHOY,Cho Oyu,Pasang Tarke (Basang Taqu) ,2006 Spr,May 24,10:30,China,M,27,No,.,China
CHOY,Cho Oyu,Tsering Dhondup (Small) ,2006 Spr,May 24,10:30,China,M,19,No,.,China
CHOY,Cho Oyu,Christian Aquiles Cuq Maggi,2006 Spr,May 24,10:30,Chile,M,36,Y,.,China
CHOY,Cho Oyu,Dierk Maass,2006 Spr,May 24,10:30,Switzerland,M,63,No,.,China
CHOY,Cho Oyu,"Pemba Tamang (Taksindu, Solukhumbu)",2006 Spr,May 24,10:30,Nepal,M,32,No,.,China
CHOY,Cho Oyu,Diego Wellig,2006 Spr,May 24,10:30,Switzerland,M,44,Y,.,China
CHOY,Cho Oyu,"Jyamchang Bhote (Hungung, Hatiya-1, Makalu-Barun)",2006 Spr,May 25,09:00,Nepal,M,25,No,.,China
CHOY,Cho Oyu,Christoph Nagel,2006 Spr,May 25,09:00,Germany,M,42,Y,.,China
CHOY,Cho Oyu,"Dawa Gelu Sherpa (Sedua, Makalu-Barun)",2006 Spr,May 25,09:00,Nepal,M,33,No,.,China
CHOY,Cho Oyu,Paul Van Hal,2006 Spr,May 25,09:00,Netherlands,M,55,Y,.,China
CHOY,Cho Oyu,"Densa Bhote (Hungung, Hatiya-1, Makalu-Barun)",2006 Spr,May 25,09:30,Nepal,M,24,No,.,China
CHOY,Cho Oyu,Jonathan Smith,2006 Spr,May 25,09:30,Australia,M,34,No,.,China
CHOY,Cho Oyu,"Jamling Bhote (Hungung, Hatiya-1, Makalu-Barun)",2006 Spr,May 25,10:00,Nepal,M,28,No,.,China
CHOY,Cho Oyu,David Bols De Boer,2006 Spr,May 25,10:00,New Zealand,M,53,Y,.,China
CHOY,Cho Oyu,Amar Dev Bhatt,2006 Spr,May 26,06:15,India,M,27,Y,.,China
CHOY,Cho Oyu,Chering Norbu Bodh,2006 Spr,May 26,06:15,India,M,37,Y,.,China
CHOY,Cho Oyu,Bhag Chain,2006 Spr,May 26,06:15,India,M,38,Y,.,China
CHOY,Cho Oyu,"Mingma Tenji Sherpa (Khumjung, Khumbu)",2006 Spr,May 26,06:15,Nepal,M,38,Y,.,China
CHOY,Cho Oyu,"Nawang Thapa Sherpa (Beding, Dolakha)",2006 Spr,May 26,06:15,Nepal,M,54,Y,.,China
CHOY,Cho Oyu,"Nima Kanchha Sherpa (Thami Og, Khumbu)",2006 Spr,May 26,06:15,Nepal,M,26,Y,.,China
CHOY,Cho Oyu,"Ongje (Wangche) Sherpa (Gaurishankar-2, Dolakha)",2006 Spr,May 26,06:15,Nepal,M,22,Y,.,China
CHOY,Cho Oyu,"Phurba Temba (Furtemba) Sherpa (Simigaon, Dolakha)",2006 Spr,May 26,06:15,Nepal,M,21,Y,.,China
CHOY,Cho Oyu,Baldev Singh,2006 Spr,May 26,06:15,India,M,31,Y,.,China
CHOY,Cho Oyu,Roshan Singh,2006 Spr,May 26,06:15,India,M,29,Y,.,China
CHOY,Cho Oyu,Balwant Singh Negi,2006 Spr,May 26,06:15,India,M,29,Y,.,China
CHOY,Cho Oyu,Champa Younten,2006 Spr,May 26,06:15,India,M,32,Y,.,China
CHOY,Cho Oyu,Dorje Karsang (Dorje Gesang) ,2006 Aut,Dec 31,,China,M,26,No,.,China
CHOY,Cho Oyu,Ngawang Norbu (Awang Luobo) ,2006 Aut,Dec 31,,China,M,26,No,.,China
CHOY,Cho Oyu,Ngawang Tashi (Awang Tashi) ,2006 Aut,Dec 31,,China,M,24,No,.,China
CHOY,Cho Oyu,Ngawang Tenzing (Awang Denzing) ,2006 Aut,Dec 31,,China,M,22,No,.,China
CHOY,Cho Oyu,Ngawang Tsering ,2006 Aut,Dec 31,,China,M,21,No,.,China
CHOY,Cho Oyu,Norbu Dhondup (Luobu Zhandu) ,2006 Aut,Dec 31,,China,M,26,No,.,China
CHOY,Cho Oyu,Pemba Dhondup (Bianba Dunzhu) ,2006 Aut,Dec 31,,China,M,27,No,.,China
CHOY,Cho Oyu,"Phuntsok (Phinzo, Tsering Phinzo) ",2006 Aut,Dec 31,,China,M,28,No,.,China
CHOY,Cho Oyu,Phurbu Dhondup (Big) ,2006 Aut,Dec 31,,China,M,30,No,.,China
CHOY,Cho Oyu,Phurbu Tsering (Big) ,2006 Aut,Dec 31,,China,M,22,No,.,China
CHOY,Cho Oyu,Sonam Tashi (Suolang Zhaxi) ,2006 Aut,Dec 31,,China,M,20,No,.,China
CHOY,Cho Oyu,Tsering Dhondup (Small) ,2006 Aut,Dec 31,,China,M,20,No,.,China
CHOY,Cho Oyu,Wangchen Sonam (Wangqing Sonam) ,2006 Aut,Dec 31,,China,M,23,No,.,China
CHOY,Cho Oyu,Wangdu ,2006 Aut,Dec 31,,China,M,22,No,.,China
CHOY,Cho Oyu,Wangdu (Big) ,2006 Aut,Dec 31,,China,M,26,No,.,China
CHOY,Cho Oyu,Wangdu (Wangqing) ,2006 Aut,Dec 31,,China,M,27,No,.,China
CHOY,Cho Oyu,"Moti Lal Gurung (Sedua, Makalu-Barun)",2006 Aut,Sep 29,16:30,Nepal,M,56,No,.,China
CHOY,Cho Oyu,John Macleod Ross,2006 Aut,Sep 29,16:30,UK,M,42,No,.,China
CHOY,Cho Oyu,Michael Niemeier,2006 Aut,Sep 30,08:55,Germany,M,50,Y,.,China
CHOY,Cho Oyu,"Pemba Tenzing Sherpa (Thamo, Khumbu)",2006 Aut,Sep 30,08:55,Nepal,M,30,No,.,China
CHOY,Cho Oyu,Paolo Ciccarelli,2006 Aut,Sep 30,09:45,Italy,M,46,No,.,China
CHOY,Cho Oyu,"Dawa (Ang Dawa) Sherpa (Walung, Makalu-9, Makalu-Barun)",2006 Aut,Sep 30,09:45,Nepal,M,46,No,.,China
CHOY,Cho Oyu,Dusan Debelak,2006 Aut,Sep 30,10:20,Slovenia,M,40,No,.,China
CHOY,Cho Oyu,Milan Romih,2006 Aut,Sep 30,10:20,Slovenia,M,46,No,.,China
CHOY,Cho Oyu,"Tenzing (Tenjen) Sherpa (Nurbugaon, Makalu-Barun)",2006 Aut,Sep 30,10:20,Nepal,M,31,No,.,China
CHOY,Cho Oyu,Alexei Bolotov,2006 Aut,Sep 30,11:30,Russia,M,43,No,.,China
CHOY,Cho Oyu,Dmitri Frolenko,2006 Aut,Sep 30,11:30,Russia,M,42,Y,.,China
CHOY,Cho Oyu,Anton Lomovskikh,2006 Aut,Sep 30,11:30,Russia,M,37,Y,.,China
CHOY,Cho Oyu,Vladimir Loutsenko,2006 Aut,Sep 30,11:30,Russia,M,48,Y,.,China
CHOY,Cho Oyu,Alexander Ovchinnikov,2006 Aut,Sep 30,11:30,Russia,M,44,Y,.,China
CHOY,Cho Oyu,Valerei Ragozin,2006 Aut,Sep 30,11:30,Russia,M,37,No,.,China
CHOY,Cho Oyu,Nyima Tsering (Nima Ciren) ,2006 Aut,Oct 01,,China,M,38,Y,.,China
CHOY,Cho Oyu,Ilija Andrejic,2006 Aut,Oct 01,,Serbia,M,39,Y,.,China
CHOY,Cho Oyu,Basar Carovac,2006 Aut,Oct 01,,Serbia,M,53,Y,.,China
CHOY,Cho Oyu,Dragan Celikovic,2006 Aut,Oct 01,,Serbia,M,50,Y,.,China
CHOY,Cho Oyu,Marko Nikolic,2006 Aut,Oct 01,,Serbia,M,28,Y,.,China
CHOY,Cho Oyu,Petar Pecanac,2006 Aut,Oct 01,,Serbia,M,28,Y,.,China
CHOY,Cho Oyu,Dragan Petric,2006 Aut,Oct 01,,Serbia,M,45,Y,.,China
CHOY,Cho Oyu,Dragana Rajblovic,2006 Aut,Oct 01,,Serbia,F,38,Y,.,China
CHOY,Cho Oyu,"Ang Pasang Sherpa (Pangboche, Khumbu)",2006 Aut,Oct 01,,Nepal,M,40,Y,.,China
CHOY,Cho Oyu,"Pemba Jeba Sherpa (Hungung, Hatiya-1, Makalu-Barun)",2006 Aut,Oct 01,,Nepal,M,32,No,.,China
CHOY,Cho Oyu,Hong Li,2006 Aut,Oct 01,05:30,China,M,0,Y,.,China
CHOY,Cho Oyu,Jun Su,2006 Aut,Oct 01,05:30,China,M,0,Y,.,China
CHOY,Cho Oyu,Wen-Jun Fan,2006 Aut,Oct 01,05:35,China,M,33,Y,.,China
CHOY,Cho Oyu,Xin Shi,2006 Aut,Oct 01,05:40,China,M,0,Y,.,China
CHOY,Cho Oyu,Feng Wang,2006 Aut,Oct 01,05:40,China,M,33,Y,.,China
CHOY,Cho Oyu,Jia-Quan Huang,2006 Aut,Oct 01,06:00,China,M,0,Y,.,China
CHOY,Cho Oyu,Cao Li,2006 Aut,Oct 01,06:00,China,M,0,Y,.,China
CHOY,Cho Oyu,Ying Zhang,2006 Aut,Oct 01,06:05,China,M,0,Y,.,China
CHOY,Cho Oyu,Reiner Taglinger,2006 Aut,Oct 01,06:15,Germany,M,37,No,.,China
CHOY,Cho Oyu,Zi-Xia Su,2006 Aut,Oct 01,06:27,China,F,22,Y,.,China
CHOY,Cho Oyu,Xiang Zhou,2006 Aut,Oct 01,06:29,China,M,0,Y,.,China
CHOY,Cho Oyu,Anil Bhattarai,2006 Aut,Oct 01,06:40,Nepal,M,35,Y,.,China
CHOY,Cho Oyu,Pamela Davies,2006 Aut,Oct 01,06:40,UK,F,43,Y,.,China
CHOY,Cho Oyu,"Mingma Nuru Sherpa (Pangboche, Khumbu)",2006 Aut,Oct 01,06:40,Nepal,M,37,No,.,China
CHOY,Cho Oyu,"Sonam Dorje Sherpa (Pangboche, Khumbu)",2006 Aut,Oct 01,06:40,Nepal,M,20,No,.,China
CHOY,Cho Oyu,Dan Tebay,2006 Aut,Oct 01,06:40,UK,M,35,Y,.,China
CHOY,Cho Oyu,Pema Lhamu (Baima Lamu) ,2006 Aut,Oct 01,06:45,China,F,0,Y,.,China
CHOY,Cho Oyu,Shi-Zhen (A-Nan) Nan,2006 Aut,Oct 01,06:45,China,M,0,Y,.,China
CHOY,Cho Oyu,Yue Shang,2006 Aut,Oct 01,06:45,China,M,32,Y,.,China
CHOY,Cho Oyu,Daq Braanaas,2006 Aut,Oct 01,07:00,Norway,M,42,Y,.,China
CHOY,Cho Oyu,Sindre Kinnerod,2006 Aut,Oct 01,07:00,Norway,M,31,Y,.,China
CHOY,Cho Oyu,Petter Linden Nyquist,2006 Aut,Oct 01,07:00,Norway,M,28,Y,.,China
CHOY,Cho Oyu,"Dawa Chhiri (Da Chhiri) Sherpa (Phurte, Khumbu)",2006 Aut,Oct 01,07:00,Nepal,M,28,No,.,China
CHOY,Cho Oyu,"Dawa Tshering (Dawa Chhiri) Sherpa (Beding, Dolakha)",2006 Aut,Oct 01,07:00,Nepal,M,35,No,.,China
CHOY,Cho Oyu,"Mingma Dorje (Mingma) Sherpa (Thamo, Khumbu)",2006 Aut,Oct 01,07:00,Nepal,M,29,No,.,China
CHOY,Cho Oyu,"Tashi Lhakpa Sherpa (Walung, Makalu-9, Makalu-Barun)",2006 Aut,Oct 01,07:00,Nepal,M,20,No,.,China
CHOY,Cho Oyu,Douglas P. (Doug) Beall,2006 Aut,Oct 01,07:15,USA,M,40,Y,.,China
CHOY,Cho Oyu,David D. Larson,2006 Aut,Oct 01,07:15,USA,M,50,Y,.,China
CHOY,Cho Oyu,Samantha A. Larson,2006 Aut,Oct 01,07:15,USA,F,17,Y,.,China
CHOY,Cho Oyu,Anthony Victor (Vic) Saunders,2006 Aut,Oct 01,07:15,UK,M,56,Y,.,China
CHOY,Cho Oyu,"Gurmin Dorje (Girmi Dorje) Sherpa (Pangboche, Khumbu)",2006 Aut,Oct 01,07:15,Nepal,M,30,Y,.,China
CHOY,Cho Oyu,"Pasang Dawa (Pa Dawa, Pando) Sherpa (Pangboche, Khumbu)",2006 Aut,Oct 01,07:15,Nepal,M,29,Y,.,China
CHOY,Cho Oyu,Wim Eddy Lucia Smets,2006 Aut,Oct 01,07:15,Belgium,M,37,Y,.,China
CHOY,Cho Oyu,"Phurba Ridar Bhote (Hatiya-1, Makalu-Barun)",2006 Aut,Oct 01,07:30,Nepal,M,48,No,.,China
CHOY,Cho Oyu,Richard Anthony Griffiths,2006 Aut,Oct 01,07:30,UK,M,34,Y,.,China
CHOY,Cho Oyu,"Lhakpa Sherpa (Makalu-9, Makalu-Barun)",2006 Aut,Oct 01,07:30,Nepal,M,41,No,.,China
CHOY,Cho Oyu,Christine Joyce Feld Boskoff,2006 Aut,Oct 01,07:45,USA,F,39,Y,.,China
CHOY,Cho Oyu,Ludovic Paul Nicolas Challeat,2006 Aut,Oct 01,07:45,France,M,36,No,.,China
CHOY,Cho Oyu,Eric Lane Dalzell,2006 Aut,Oct 01,07:45,USA,M,23,Y,.,China
CHOY,Cho Oyu,Camilo Lopez,2006 Aut,Oct 01,07:45,Colombia,M,27,No,.,China
CHOY,Cho Oyu,Christian Michel Maurel,2006 Aut,Oct 01,07:45,France,M,44,No,.,China
CHOY,Cho Oyu,Mark Scott Payne,2006 Aut,Oct 01,07:45,USA,M,46,Y,.,China
CHOY,Cho Oyu,Wolf Riehle,2006 Aut,Oct 01,07:45,Germany,M,43,Y,.,China
CHOY,Cho Oyu,"Pemba Sherpa (Taksindu, Solukhumbu)",2006 Aut,Oct 01,07:45,Nepal,M,35,No,.,China
CHOY,Cho Oyu,Lal Singh Tamang,2006 Aut,Oct 01,07:45,Nepal,M,0,No,.,China
CHOY,Cho Oyu,"Maila Tamang (Narayanthan-6, Kavre)",2006 Aut,Oct 01,07:45,Nepal,M,39,Y,.,China
CHOY,Cho Oyu,Blair John Falahey,2006 Aut,Oct 01,08:00,Australia,M,35,No,.,China
CHOY,Cho Oyu,Colin Lively,2006 Aut,Oct 01,08:00,UK,M,35,Y,.,China
CHOY,Cho Oyu,Stuart Christopher Peacock,2006 Aut,Oct 01,08:00,UK,M,33,No,.,China
CHOY,Cho Oyu,"Nuru Wangchu Sherpa (Pangboche, Khumbu)",2006 Aut,Oct 01,08:00,Nepal,M,29,No,.,China
CHOY,Cho Oyu,"Phu Dorje (Fu Dorji, Fudorjee) Sherpa (Phortse, Khumbu)",2006 Aut,Oct 01,08:00,Nepal,M,30,No,.,China
CHOY,Cho Oyu,Pasang Tarke (Basang Taqu) ,2006 Aut,Oct 01,08:15,China,M,28,No,.,China
CHOY,Cho Oyu,Michael Gottschall,2006 Aut,Oct 01,08:15,Austria,M,49,No,.,China
CHOY,Cho Oyu,Jean-Christophe A. Ludot,2006 Aut,Oct 01,08:15,France,M,34,Y,.,China
CHOY,Cho Oyu,Joachim Schweizer,2006 Aut,Oct 01,08:15,Germany,M,43,No,.,China
CHOY,Cho Oyu,"Da Ongchhu (Dawangchu) Sherpa (Kurima, Lokhim-9, Solukhumbu)",2006 Aut,Oct 01,08:15,Nepal,M,27,No,.,China
CHOY,Cho Oyu,"Lhakpa Rangdu Sherpa (Talakharka, Sotang-6, Solukhumbu)",2006 Aut,Oct 01,08:15,Nepal,M,38,No,.,China
